symbol,geneticConstraint,hasHighQualityChemicalProbes,expressionAtlas
HIGD1B,0.7217870932156647,,0.0144350836557101
MLF2,-0.5076668505239934,,0.0339661072314273
LRRC49,-0.222173193601765,,0.0308436467260201
AMOTL2,-0.6036403750689465,,0.0137943097064874
VXN,-0.568450082735797,,0.0136705622279278
PCGF5,-0.7103143960286817,,0.0337528023898821
BNIP2,0.1461665747380032,,0.0336736465728042
UFD1,-0.7541092112520684,,0.0130492218445278
PABPC3,0.5184776613348041,,0.0130215457331843
ZNF512B,-0.7804743519029234,,0.0335509448331973
ATP2A1-AS1,0.0,,0.0335391980961409
CRNKL1,-0.7455046883618313,,0.0288916944634947
GGCT,0.5460562603419745,,0.0
EMG1,0.4251516822945393,,0.0
HNRNPH3,-0.8826254826254827,,0.0
ZMYM4,-0.9402095973524544,,0.0
NEIL2,0.7228902371759514,,0.0
RBKS,0.4886927744070601,,0.0
PRM2,0.0142305570876999,,0.0
NR1D2,-0.4332046332046332,,0.0
LAIR1,0.1207942636514065,,0.0
ATL3,-0.134473248758963,,0.0
PI4KA,-0.6332046332046333,,0.0
RPL9,-0.9865416436845008,,0.0
GPD2,-0.2942084942084941,,0.0
HNRNPA3,-0.975399889685604,,0.0
HKDC1,-0.2794263651406509,,0.0
CACNA1I,-0.6603419746276888,,0.0
OSBP,-0.802095973524545,,0.0
PRSS50,0.0674020959735246,,0.0
FKRP,0.7117484831770546,,0.0
NR2E3,0.6628792057363486,,0.0
SLC4A7,-0.622173193601765,,0.0
UCN,0.8452289023717594,,0.0
RASSF5,-0.0376172090457804,,0.0
CSGALNACT1,0.4624379481522338,,0.0
ALKBH1,0.2806398234969662,,0.0
EBF2,-0.8022062879205736,,0.0
RTKN,-0.0487589630446773,,0.0
PPP1R3C,-0.0418091560948703,,0.0
AMTN,0.7722007722007722,,0.0
PPP2R5A,-0.3214561500275785,0,0.0
PTPRB,-0.7249862107004964,,0.0
GLRB,-0.3727523441809156,,0.0
GNG11,0.0,,0.0
HNRNPUL2,-0.804853833425262,,0.0
ACTN3,-0.0430226144511858,,0.0
CTBP2,-0.6635410921125207,,0.0
CD70,0.4547159404302261,,0.0
ENAM,-0.1332597904026475,,0.0
TBCEL,-0.6746828461114176,,0.0
MMP11,-0.3269718698290127,,0.0
HS6ST1,-0.7698841698841699,,0.0
MCEE,-0.1766133480419194,,0.0
NEU2,0.9097628240485384,,0.0
SLAMF9,0.1895201323772752,,0.0
PIGS,-0.3505791505791505,,0.0
ZNF408,0.3094318808604523,,0.0
KCNJ5,-0.0966354109211251,,0.0
EIF3M,-0.5305019305019305,,0.0
ARPC1A,-0.8787644787644787,,0.0
PCDHGB7,-0.4210700496414782,,0.0
ESPN,0.5194704908990624,,0.0
STMN3,0.8787644787644788,,0.0
KATNIP,-0.2602316602316602,,0.0
IGFBP4,-0.0851627137341423,,0.0
MBIP,0.1774958632101488,,0.0
SP2,-0.875234418091561,,0.0
RUNDC3A,-0.0964147821290678,,0.0
DERL3,0.617319360176503,,0.0
DNAJC14,-0.9083287369001656,,0.0
GPHB5,0.5510204081632653,,0.0
H2AC1,0.7910645339216769,,0.0
CHRNB4,-0.3312741312741313,,0.0
FPGS,0.3533370104798676,,0.0
RECQL,0.4330943188086045,,0.0
EPHB3,-0.7565361279646994,,0.0
COMMD8,0.5780474351902922,,0.0
FANCE,-0.0202978488692774,,0.0
OR7A10,0.8771097628240485,,0.0
KRT72,0.371207942636514,,0.0
VRK1,-0.3716492002206287,,0.0
RNMT,-0.0838389409817981,,0.0
HS3ST5,-0.4660783232211803,,0.0
RARRES1,0.6649751792608936,,0.0
SRPX,0.0,,0.0
SNED1,-0.4839492553778268,,0.0
VCF2,0.0,,0.0
CPP,0.0,,0.0
PCOLCE,0.1909542195256481,,0.0
ENSG00000223804,0.0,,0.0
CSRP2,0.0840595697738555,,0.0
WDR27,0.2872586872586873,,0.0
GRB7,-0.0792057363485935,,0.0
VPS37A,-0.1984555984555984,,0.0
RPL37,-0.8066188637617209,,0.0
POU2F3,-0.5985659128516272,,0.0
POLI,0.802757859900717,,0.0
NYX,0.0,,0.0
ITGAD,-0.1885273028130171,,0.0
NUBPL,-0.1257584114726971,,0.0
SCN4B,0.5356867071152784,,0.0
HILPDA,0.8408163265306123,,0.0
MAGEE1,0.0,,0.0
CARD8,-0.1493656922228351,,0.0
ARHGEF1,-0.7314947600661886,,0.0
ARHGAP30,-0.7622724765581909,,0.0
PATL2,0.3373414230557088,,0.0
IGLL5,0.9491450634307776,,0.0
LMO1,-0.0402647545504688,,0.0
ZMYM5,-0.190292333149476,,0.0
KCNJ13,-0.5175951461665748,,0.0
CC2D2B,-0.2347490347490347,,0.0
BTLA,-0.3363485934914506,,0.0
LRRC8A,-0.5502482073910646,,0.0
IST1,-0.0795366795366795,,0.0
ABCD1,0.0,,0.0
NPRL3,-0.4997242140099283,,0.0
MBNL1,-0.8739106453392168,,0.0
DNA2,0.2574738003309431,,0.0
POLN,0.0918918918918918,,0.0
CNTFR,-0.6349696635410922,,0.0
VAMP5,0.7772752344180915,,0.0
MGST1,0.3573083287369001,,0.0
RPL5,-0.9956977385548814,,0.0
NPAT,-0.7151682294539438,,0.0
PDXDC2P,0.0,,0.0
MAN2A2,-0.406949806949807,,0.0
ATP6V1G1,0.948703805846663,,0.0
ZPR1,-0.2610038610038609,,0.0
ANXA4,0.19580805295091,,0.0
STK26,0.0,1,0.0
SSTR5,0.9584114726971872,1,0.0
RAX,0.3841147269718699,,0.0
GALK1,0.3864313292884722,0,0.0
FCRL1,-0.2649751792608935,,0.0
DHTKD1,-0.1802537231108659,,0.0
PCDH11Y,0.0,,0.0
ACADS,-0.2007722007722008,,0.0
MOGAT1,0.5207942636514065,,0.0
SYCP3,0.1713182570325426,,0.0
SNX2,-0.6648648648648648,,0.0
GTF2F2,0.9697738554881412,,0.0
PRKAB2,-0.1827909542195256,,0.0
NPR2,-0.6699393270821843,,0.0
MALL,0.0,,0.0
JAKMIP1,-0.8044125758411473,,0.0
ABCA6,0.134142305570877,,0.0
TRAF4,-0.8514065085493657,,0.0
RNF6,-0.565361279646994,,0.0
ZNF320,0.5232211803640374,,0.0
GPR65,0.9609487038058466,,0.0
NIFK,-0.2559293987865416,,0.0
MALL,-0.1061224489795918,,0.0
SYNJ2BP,0.1327082184225041,,0.0
GTF2H5,0.8076116933259789,,0.0
ELFN1,0.8738003309431881,,0.0
TOX2,-0.6821842250413679,,0.0
SEC24D,-0.3405405405405405,,0.0
RBP2,0.6108108108108108,,0.0
KRT77,0.2489795918367348,,0.0
GALNT17,-0.5554329840044125,,0.0
VNN3P,0.0,,0.0
KIF4A,0.0,,0.0
SLC7A10,-0.3300606729178158,,0.0
PHC3,-0.9649200220628792,,0.0
SRGAP3,-0.7861003861003861,,0.0
AMPD3,-0.258246001103144,,0.0
ANKRD22,0.6923331494760065,,0.0
GHRLOS,0.0,,0.0334230494261357
HHATL,0.1199117484831771,,0.0333808145658175
SLC35B3,0.2974076116933259,,0.0333738525585069
HARS2,-0.1795918367346939,,0.0288005079708417
UBALD1,0.0693877551020407,,0.0333593682218617
ZNF770,-0.7696635410921125,,0.033323272292975
HTATSF1,0.0,,0.0332369672599897
MED9,0.2056260341974627,,0.0331266159289006
NOTUM,-0.1664644236072807,,0.0
F7,0.2527302813017098,0,0.0
ZNF500,0.5398786541643685,,0.0330897418506911
TXNDC9,-0.6721456150027578,,0.0285208579637038
LINC-ROR,0.0,,0.0
MEN1,-0.9523441809156096,0,0.0
RNASEH2B,0.6063982349696635,,0.0103695097987256
FIBIN,0.225261996690568,,0.0329810345386812
FLRT3,-0.5885273028130171,,0.0329749961599272
C15orf61,0.8249310535024821,,0.032971867370169
RNFT2,0.4718146718146718,,0.0284030420772868
TOR1AIP2,-0.2553778268063982,,0.0329310863650039
RTCA,0.3757308328736899,,0.0101303388900009
TAFA2,-0.2486486486486486,,0.0100968302340517
TM7SF3,0.4231660231660232,,0.0328357221001996
PPFIA4,-0.0900165471594043,,0.0297815823710895
KDM3B,-0.9900717043574186,,0.0297358626705609
WASF3,-0.8377275234418091,,0.0327610432641432
VMA21,0.0,,0.0327299413441121
STXBP6,0.2638720353006067,,0.009206897351417
SMAP1,-0.6991726420297849,,0.0326869515382556
FAM78B,-0.1232211803640375,,0.0326613402341137
UBE2T,-0.2244897959183673,,0.0090070979141322
ZFC3H1,-0.8303364589078874,,0.0326266007450033
TMEM255A,0.0,,0.0088635830769896
RNF141,0.3057915057915057,,0.0325966110526986
EPB41L3,-0.6183121897407612,,0.028020699853892
SLC22A2,0.2614451185879758,,0.0
HVCN1,-0.2590182018753447,,0.0
LGR5,-0.3829012686155543,,0.0
RARS2,-0.1429674572531715,,0.0323936884277608
BTF3L4,0.5811362382790954,,0.0323545910650848
PHYHIPL,-0.7676778819635962,,0.0323243095501228
SRRM4,-0.4990623276337562,,0.0143955335649514
PPP2R3C,-0.0247104247104247,,0.0197780289074273
KBTBD6,-0.8525096525096525,,0.0322889015877706
PCDH8,0.3093215664644235,,0.0277040983478292
MRPS33,0.7227799227799228,,0.0322174134748775
TAOK3,-0.8552675124103696,,0.0280302389530458
SCGB1D4,0.58996138996139,,0.0
NAA80,0.2723662437948153,,0.0321010904635659
IFT80,-0.3810259238830668,,0.0320806540613232
TMEM19,-0.06861555432984,,0.0320641823096977
GALR3,0.8612244897959183,,0.0
ARV1,0.2843905129619415,,0.0320393072470316
PLEKHB2,0.4353006067291782,,0.0289046434139606
KDM7A,-0.7897407611693326,,0.02889753416258
MAGEL2,0.0,,0.03188477910991
TRAPPC6B,0.8742415885273027,,0.0318273023148204
KIAA0232,-0.8870380584666299,,0.0318101009053211
ZMPSTE24-DT,0.0,,0.0318025248139946
RNF111,-0.8647545504688362,,0.0271891878618961
EFNB2,-0.9157198014340872,,0.0
GIGYF1,-0.3887479316050745,,0.0
DEFA4,0.9827909542195256,,0.0
MRPL27,-0.54142305570877,,0.0317403931657924
CYP4X1,-0.1042471042471042,,0.0316835336339105
GOLGA6L2,0.6307777164920023,,0.0
ZNF410,-0.7173745173745174,,0.0
CTPS1,-0.7683397683397684,,0.0316230114668228
FREM3,-0.0595697738554881,,0.0315306553561663
MRO,0.632211803640375,,0.0315221546040282
FBXL5,-0.7500275785990071,,0.0315197270807726
TRIM8,-0.8937672366243795,,0.0314954559752549
AMN1,-0.2243794815223386,,0.031488033705305
FAM50A,0.0,,0.0313427369194755
SKIC3,-0.3234418091560949,,0.0313172595096709
EFHC2,0.0,,0.0313153084936133
ZDHHC23,0.4851627137341423,,0.0312864033565823
SRPRB,0.1489244346387204,,0.0312807042788489
ANKRD46,-0.0046332046332046,,0.0312572855209297
DDX25,0.5588527302813018,,0.0312364670751688
DCUN1D5,-0.7485934914506343,,0.0281248090053776
TSNAX,-0.5062327633756205,,0.0280813430587574
ILKAP,-0.8147821290678434,,0.0310047862809982
CPNE3,0.5948152233866519,,0.0310005584050538
MMGT1,0.0,,0.0309974258159461
GPSM2,-0.1872035300606729,,0.0
RPL14,-0.8392719249862107,,0.0
FIGNL1,-0.5491450634307777,,0.030975325603434
ZNF135,0.7000551571980143,,0.0
IL15RA,0.6562603419746278,,0.0
PPL,0.3333701047986761,,0.0263094255527758
APTX,0.0075013789299502,,0.0306979583444018
NTAQ1,0.1612796469939326,,0.0306894898785821
NAXD,-0.2158852730281302,,0.0306691505102648
C1orf216,0.704688361831219,,0.0306628301521263
FAHD1,0.7119691119691121,,0.0306522739886641
NAA35,-0.9085493656922228,,0.0306099994213304
MRAP2,0.7309431880860453,,0.0275621696048945
SYT16,-0.1438499724214009,,0.0305986423268521
GZF1,-0.1710976282404853,,0.0305961930922311
VPS39,-0.4465526751241037,,0.0305557347547807
CDR1,0.0,,0.0
KCNE4,0.4234969663541092,,0.030500902156212
MPPED1,-0.4325427468284611,,0.030452670509063
TMED3,0.0167677881963597,,0.0304096907702378
AKR7A3,0.6130170987313845,,0.0
LRRC28,0.0340871483728626,,0.0
PALB2,-0.1190292333149476,,0.0
PCDHGA1,-0.4250413678985107,,0.0
GDPD2,0.0,,0.0
GLDN,0.1971318257032543,,0.0
WDR53,0.2455598455598455,,0.0
PCDHB16,0.0,,0.0
EGFL6,0.0,,0.0
SLC45A3,-0.3982349696635411,,0.0
APOBEC3B,-0.197573083287369,,0.0
SPOP,-0.8176503033645891,,0.0
PEX16,-0.0212906784335356,,0.0
SNX5,0.0482073910645339,,0.0
KATNA1,-0.3610590182018753,,0.0
COX7A2P2,0.0,,0.0
RNASET2,0.4202978488692774,,0.0
VPS37B,-0.2060672917815774,,0.0
ANKFN1,-0.3789299503585218,,0.0
GLP2R,0.5430777716492001,,0.0
SPDYE2,-0.2194153337010479,,0.0
KCNV2,0.9910645339216768,,0.0
SNTG2,0.4614451185879757,,0.0
CCNL1,-0.813899613899614,,0.0
GOSR1,0.8221731936017651,,0.0
MACC1,0.5095421952564809,,0.0
WDR72,0.2157749586321014,,0.0
IQSEC3,-0.3936017650303365,,0.0
TEAD3,-0.7574186431329288,1,0.0
SRXN1,0.8345284059569773,,0.0
AGO4,-0.8037506894649752,,0.0
RUBCNL,0.4088251516822945,,0.0
CYRIA,-0.5494760066188638,,0.0
ASTL,0.1034749034749034,,0.0
RBM22,-0.996138996138996,,0.0
AIPL1,0.0740209597352454,,0.0
ZBTB7B,-0.7008273579702151,,0.0
CHADL,0.6186431329288473,,0.0
SEC14L5,0.6775510204081632,,0.0
TAS2R9,0.9228902371759516,,0.0
MIR132,0.0,,0.0
CYP2A6,-0.1552123552123552,,0.0
TAAR6,0.4275785990071705,,0.0
PTPN14,-0.6623276337562052,,0.0
HIVEP1,-0.936238279095422,,0.0
BFSP2,0.1779371207942637,,0.0
TTC9,-0.0750137892995035,,0.0
LYPLA1,0.7204633204633204,0,0.0
TAS2R20,0.9687810259238832,,0.0
TRAPPC14,-0.5030336458907887,,0.0
TUBBP5,0.0,,0.0
TDH,0.0,,0.0
KLHL12,-0.7568670711527854,,0.0
ADGRG4,0.0,,0.0
MRFAP1,-0.6869277440706012,,0.0
SLC25A3P1,0.0,,0.0
ELL,-0.7244346387203531,,0.0
FBXO9,-0.5018201875344732,,0.0
DCUN1D1,-0.6553778268063982,,0.0
GPX6,0.5576392719249863,,0.0
MIR1291,0.0,,0.0
ALG1L2,0.7457253171538887,,0.0
MMRN2,0.2049641478212907,,0.0
B4GALT6,-0.6570325427468284,,0.0
TRGJ2,0.0,,0.0
CPM,0.0871483728626585,,0.0
NKD2,0.7873138444567016,,0.0
ABHD2,-0.6079426365140651,,0.0
U4,0.0,,0.0
CFHR5,0.6605626034197463,,0.0
CIMIP1,0.5388858246001103,,0.0
LCN10,0.2290126861555432,,0.0
PARP10,-0.1006067291781577,,0.0
EFNB1,0.0,,0.0
SNHG8,0.0,,0.0
FAM171A1,-0.7444015444015444,,0.0
ACSM2B,-0.0226144511858797,,0.0
U4,0.0,,0.0
OTP,-0.4008825151682295,,0.0
PCDHB14,0.9558742415885272,,0.0
PAX3,-0.7856591285162714,,0.0
TMEM41A,0.3662437948152233,,0.0
CHORDC1,-0.1501378929950358,,0.0
PSMC3IP,0.0216216216216216,,0.0
COX18,0.7837837837837838,,0.0
ORC2,-0.5057915057915058,,0.0
TCAP,0.5835631549917264,,0.0
RPS19BP1,0.4743519029233314,,0.0
PELO,0.0696083838940981,,0.0
HOXC13,-0.2418091560948704,,0.0
RBM4,-0.7688913403199118,,0.0
DOK6,-0.4451185879757308,,0.0
MIR1248,0.0,,0.0
RPL13A,-0.8836183121897407,,0.0
SERTAD4BP,0.0,,0.0
LYAR,0.0590182018753446,,0.0
FMNL3,-0.6025372311086596,,0.0
NEK5,-0.054715940430226,,0.0
THEM4,0.7250965250965251,,0.0
CTXN1,0.9685603971318256,,0.0
CCDC54,0.7276337562051847,,0.0
PPP4R4,-0.4170987313844456,,0.0
B3GALT5,0.8989520132377276,,0.0
BIRC8,0.0,,0.0
H2BC5,0.9576392719249862,,0.0
SYNE3,0.2840595697738555,,0.0
ADAMTSL1,-0.3746276889134031,,0.0
DGAT2L6,0.0,,0.0
RASL11B,0.0165471594043022,,0.0
FNDC4,-0.4396028681742967,,0.0
HOXC10,-0.1673469387755102,,0.0
CHRNG,0.4950910093767235,,0.0
GPR20,0.0,,0.0
DAP,0.4991726420297848,,0.0
POLR1HASP,0.0,,0.0
ZNF74,0.3690016547159405,,0.0
DELE1,0.3606177606177605,,0.0
CCNI,-0.6033094318808605,,0.0
OR6Q1,0.8520683949255379,,0.0
PDCD11,-0.6046332046332046,,0.0
PLPP1,0.1835631549917264,,0.0
UBE2L6,0.2304467733039161,,0.0
NCCRP1,0.6005515719801433,,0.0
SAMD9L,-0.1601765030336459,,0.0
NOL4L,-0.963927192498621,,0.0
ZNF845,-0.0473248758963045,,0.0
AKAIN1,0.6883618312189741,,0.0
GLRX5,0.8150027578599006,,0.0
GLB1L3,0.5079977937120794,,0.0
ATP13A3,-0.7640375068946498,,0.0
PATL1,-0.8003309431880861,,0.0
MRTO4,-0.6104798676227248,,0.0
CLEC2B,0.6093767236624379,,0.0
MIR129-1,0.0,,0.0
DTHD1,0.12300055157198,,0.0
INHBB,-0.6223938223938223,,0.0
DOT1L,-0.8709321566464423,1,0.0
GALNT11,-0.2672917815774959,,0.0
TSPAN8,-0.0959735245449531,,0.0
ARFGAP3,0.2578047435190291,,0.0
POU4F2,-0.1400992829564258,,0.0
ABCC3,-0.2360728075013789,,0.0
MESTIT1,0.0,,0.0
MIR3691,0.0,,0.0
ACSM5,0.0603419746276889,,0.0
ZNF536,-0.9270821842250414,,0.0
KLF11,0.183011583011583,,0.0
TADA3,-0.2742415885273028,,0.0
RAI2,0.0,,0.0
FUT6,0.8730281301709872,,0.0
TMEM210,0.5842250413678984,,0.0
HS3ST3A1,0.8293436293436294,,0.0
USP39,-0.3749586321014893,,0.0
VIM2P,0.0,,0.0
ZFAND2B,-0.0871483728626585,,0.0
GBP4,0.5724214009928295,,0.0
KLHL28,-0.5159404302261446,,0.0
SPIN2B,0.0,1,0.0
C4B_2,0.0,,0.0
STK31,-0.3183673469387755,,0.0
RBM27,-0.9349145063430776,,0.0
OGFOD3,0.41003861003861,,0.0
BTG4,0.1877551020408163,,0.0
ZZEF1,-0.6693877551020408,,0.0
MIR4300HG,0.0,,0.0
WTIP,-0.0382790954219525,,0.0
VOPP1,0.0752344180915609,,0.0
DHFR2,0.532046332046332,,0.0
IGKV3D-20,0.0,,0.0
CHMP4A,0.5543298400441257,,0.0
LINC00857,0.0,,0.0
RPL3L,0.5332597904026475,,0.0
KIF14,-0.5032542746828461,,0.0
HAX1,0.2852730281301709,,0.0
MNT,-0.5447324875896304,,0.0
PLCD4,-0.2819635962493105,,0.0
LINC03041,0.0,,0.0
GEMIN8,0.0,,0.0
SEC23IP,-0.1791505791505792,,0.0
FARSB,0.283838940981798,,0.0
GABRR2,0.06442360728075,,0.0
PCDHGB4,-0.2302261445118587,,0.0
LINC01965,0.0,,0.0
LDHD,0.5254274682846112,,0.0
CXXC4,-0.6945394373965803,,0.0
SLC6A18,0.3054605626034197,,0.0
C9orf78,-0.3444015444015443,,0.0
U4,0.0,,0.0
PEX10,0.432542746828461,,0.0
UTP25,-0.3515719801434087,,0.0
PARVB,0.4772200772200772,,0.0
PRR27,0.4539437396580255,,0.0
LINC02712,0.0,,0.0
ADRM1,-0.963265306122449,,0.0
CDH11,-0.9236624379481524,,0.0
IGSF9B,-0.7054605626034198,,0.0
ELK2AP,0.0,,0.0
KCTD11,0.453061224489796,,0.0
SLC45A1,-0.4410369553226696,,0.0
PABPC1P1,0.0,,0.0
CA5BP1,0.0,,0.0
SLC25A3P1,0.0,,0.0
ZSWIM9,-0.1937120794263651,,0.0
ARL10,0.6971869829012687,,0.0
FGF22,0.9856591285162716,,0.0
SERHL2,0.93557639271925,,0.0
CRADD,0.0525096525096524,,0.0
ZNF300,-0.0539437396580253,,0.0
DNAAF10,0.0393822393822393,,0.0
MND1,0.6739106453392167,,0.0
OR2B11,0.0,,0.0
PRELP,0.1624931053502483,,0.0
TBCD,-0.3451737451737452,,0.0
HEPHL1,0.3070049641478212,,0.0
CCNK,-0.8536127964699394,,0.0
RRP36,0.5979040264754552,,0.0
BHLHE23,0.9263099834528404,,0.0
BCO2,0.1437396580253722,,0.0
SLC38A5,0.0,,0.0
CHMP6,-0.5699944842801985,,0.0
H3P47,0.0,,0.0
TACC3,-0.3442912300055157,1,0.0
ABHD17AP4,0.0,,0.0
LIMCH1,-0.3372311086596801,,0.0
RAB15,-0.4547159404302261,,0.0
TNP2,0.7959183673469388,,0.0
ZNF211,0.946607832322118,,0.0
MAPT-IT1,0.0,,0.0
CIRSR,0.0039713182570324,,0.0
PPP4R3B,-0.2826254826254826,,0.0
SELENOV,0.7648097076668505,,0.0
ITPA,0.3312741312741312,,0.0
FOXP4,-0.6938775510204082,,0.0
PWP1,-0.2334252619966905,,0.0
DIS3L,-0.0080529509100937,,0.0
EIF4E2,-0.4023166023166022,,0.0
NUFIP2,-0.9567567567567568,,0.0
BARX2,-0.3968008825151682,,0.0
USP51,0.0,,0.0
VPREB3,0.7375620518477661,,0.0
ZRANB1,-0.8954219525648097,,0.0
ENSG00000285756,0.0,,0.0
ZNF107,0.9598455598455596,,0.0
AHSP,0.9777164920022064,,0.0
CLCN5,0.0,,0.0
RALY,-0.3912851627137341,,0.0
MFSD2B,0.5146166574738003,,0.0
ASB3,0.0507446221731935,,0.0
HCP5,0.0,,0.0
GPRC5A,0.4309983452840595,,0.0
ZNF668,-0.7323772752344181,,0.0
MIR664A,0.0,,0.0
EXO5,0.1487038058466629,,0.0
DMKN,0.1400992829564258,,0.0
FAM27E3,0.0,,0.0
AQP7,0.4430226144511859,,0.0
BTRC,-0.5139547710976282,,0.0
PFKFB2,0.0401544401544402,,0.0
TMEM62,-0.3849972421400993,,0.0
GNA12,-0.6211803640375069,,0.0
TARS1,-0.4263651406508549,,0.0
FAM86C1P,0.0,,0.0
KIF7,0.1293987865416437,,0.0
SNX20,0.6521787093215665,,0.0
ADAMTS17,-0.0023166023166023,,0.0
MRPS25,0.383342526199669,,0.0
SHE,-0.8033094318808605,,0.0
BMP5,-0.4205184776613347,,0.0
DCUN1D3,-0.7303916161059019,,0.0
POLR2H,-0.5097628240485383,,0.0
RNY1,0.0,,0.0
PDGFC,-0.8549365692222834,,0.0
U4,0.0,,0.0
COL7A1,-0.4484280198565913,,0.0
MIR146B,0.0,,0.0
KHDC3L,-0.0151130722559293,,0.0
FOXL2NB,0.9800330943188088,,0.0
CEP164,0.0726971869829011,,0.0
HSF2BP,0.4626585769442912,,0.0
NSUN3,-0.2945394373965803,,0.0
PIBF1,0.4344180915609488,,0.0
LXN,0.4765581908439051,,0.0
GATA6,-0.6576944291230006,,0.0
SEC61A1,-0.7898510755653613,0,0.0
SEC14L5,0.6775510204081632,,0.0
TRAPPC2L,0.9292884721456148,,0.0
GDF9,0.283177054605626,,0.0
CFC1,-0.5857694429123,,0.0
PINLYP,0.4862658576944292,,0.0
AKAP19,0.4255929398786542,,0.0
STAC2,0.0350799779371207,,0.0
PALMD,-0.0102592388306673,,0.0
SYDE1,0.0326530612244897,,0.0
LINC01278,0.0,,0.0
URB1,-0.0950910093767236,,0.0
SERPINA9,0.8083838940981798,,0.0
PIGC,0.0468836183121896,,0.0
FSTL3,0.7434087148372863,,0.0
FOXF2,0.0863761720904578,,0.0
SPRR2F,0.9666850523993382,,0.0
NBPF15,0.7421952564809708,,0.0
CA8,-0.4379481522338665,,0.0
SLC7A7,0.0681742967457252,,0.0
PTPN14,-0.6623276337562052,,0.0
KIR2DL4,0.8184225041367899,,0.0
ZSWIM4,-0.2376172090457804,,0.0
AIPL1,0.0740209597352454,,0.0
MTCP1,0.0,,0.0
EID2,0.5066740209597353,,0.0
MIR6843,0.0,,0.0
COX8C,0.906784335355764,,0.0
KDM1B,-0.3493656922228351,,0.0
MACC1,0.5095421952564809,,0.0
KCNJ1,0.6650854936569222,1,0.0
FAM149A,0.2048538334252621,,0.0
CDHR3,0.2115830115830115,,0.0
YKT6,-0.5241036955322669,,0.0
MUCL1,0.8246001103143961,,0.0
ANKRD30BL,0.9567567567567568,,0.0
KIF19,0.4601213458356314,,0.0
MIR339,0.0,,0.0
ZNF793,-0.2721456150027579,,0.0
SMDT1,0.8201875344732488,,0.0
HOXA2,-0.8591285162713734,,0.0
RIMS4,-0.7074462217319359,,0.0
RABAC1,0.1993381136238279,,0.0
SLC37A1,-0.2586872586872587,,0.0
ZNF26,-0.3174848317705461,,0.0
TAS2R9,0.9228902371759516,,0.0
PMS2P9,0.0,,0.0
H3P24,0.0,,0.0
BHLHE23,0.9263099834528404,,0.0
BCO2,0.1437396580253722,,0.0
TNFRSF10A-DT,0.0,,0.0
CFAP54,-0.0690568119139547,,0.0
ALDH3A1,0.4488692774407059,,0.0
SLC38A5,0.0,,0.0
CHMP6,-0.5699944842801985,,0.0
TACC3,-0.3442912300055157,1,0.0
ABHD17AP4,0.0,,0.0
H3P47,0.0,,0.0
LIMCH1,-0.3372311086596801,,0.0
LRIG2,-0.0338665195808053,,0.0
LINC01391,0.0,,0.0
NGDN,0.3107556536127964,,0.0
TNP2,0.7959183673469388,,0.0
ZNF211,0.946607832322118,,0.0
RAB15,-0.4547159404302261,,0.0
MAPT-IT1,0.0,,0.0
CIRSR,0.0039713182570324,,0.0
FOXP4,-0.6938775510204082,,0.0
NEUROG3,0.9239933811362382,,0.0
PPP4R3B,-0.2826254826254826,,0.0
SELENOV,0.7648097076668505,,0.0
ITPA,0.3312741312741312,,0.0
ABHD10,0.1276337562051848,0,0.0
DIS3L,-0.0080529509100937,,0.0
PWP1,-0.2334252619966905,,0.0
EIF4E2,-0.4023166023166022,,0.0
NUFIP2,-0.9567567567567568,,0.0
HLA-H,0.0,,0.0
BARX2,-0.3968008825151682,,0.0
USP51,0.0,,0.0
VPREB3,0.7375620518477661,,0.0
EMILIN3,0.280088251516823,,0.0
ZRANB1,-0.8954219525648097,,0.0
ENSG00000285756,0.0,,0.0
ZNF107,0.9598455598455596,,0.0
HRC,-0.1740761169332597,,0.0
CLCN5,0.0,,0.0
RALY,-0.3912851627137341,,0.0
GPRC5A,0.4309983452840595,,0.0
MIR664A,0.0,,0.0
MIR181C,0.0,,0.0
BHLHA9,0.9583011583011584,,0.0
BTRC,-0.5139547710976282,,0.0
FCRL6,0.3891891891891892,,0.0
EXO5,0.1487038058466629,,0.0
DMKN,0.1400992829564258,,0.0
FAM27E3,0.0,,0.0
RBM38,-0.1738554881412024,,0.0
MFSD2B,0.5146166574738003,,0.0
ASB3,0.0507446221731935,,0.0
HCP5,0.0,,0.0
SCN1B,-0.4220628792057364,,0.0
FAM177A1,0.5319360176503034,,0.0
AQP7,0.4430226144511859,,0.0
ACTL10,0.9771649200220628,,0.0
LINC01210,0.0,,0.0
U4,0.0,,0.0
ZNF668,-0.7323772752344181,,0.0
NKD1,-0.4243794815223386,,0.0
SHE,-0.8033094318808605,,0.0
HCG27,0.0,,0.0
SHOX,0.0,,0.0
NPFFR2,0.7361279646993932,,0.0
NIPAL4,0.1286265857694428,,0.0
MOB2,-0.048869277440706,,0.0
CISTR,0.0,,0.0
GAS2L2,-0.1471594043022615,,0.0
TNFAIP8L3,0.4376172090457804,,0.0
OR1G1,0.9154991726420298,,0.0
TMEM63B,-0.8753447324875896,,0.0
ITIH3,0.1021511307225593,,0.0
PPP1R9A,-0.6824048538334253,,0.0
SEMA6B,-0.2460011031439603,,0.0
SPCS3,-0.5407611693325979,,0.0
NMUR2,0.538665195808053,,0.0
UBL3,-0.4463320463320464,,0.0
UNC93A,0.2899062327633757,,0.0
OR4X2,0.9242140099282956,,0.0
